epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,6507.4,1.34217,0.89257,1.24079,0.68785,0.63872,0.68031,0.37932,0.91149,0.58571,0.83579,0.0011486,0.0011486,0.0011486
88,6582.39,1.35613,0.89095,1.23896,0.70756,0.6161,0.66704,0.37142,0.93186,0.58973,0.84396,0.0011387,0.0011387,0.0011387
89,6658.04,1.33772,0.88289,1.24125,0.68461,0.63606,0.66831,0.36774,0.93674,0.58911,0.84256,0.0011288,0.0011288,0.0011288
90,6733.44,1.32043,0.89324,1.22534,0.70288,0.62801,0.66584,0.37214,0.91115,0.6018,0.82832,0.0011189,0.0011189,0.0011189
91,6808.49,1.36438,0.87913,1.24053,0.7125,0.61832,0.67188,0.3794,0.90667,0.60244,0.8306,0.001109,0.001109,0.001109
92,6883.89,1.34178,0.88663,1.25359,0.70918,0.6314,0.66352,0.37288,0.91237,0.58505,0.84047,0.0010991,0.0010991,0.0010991
93,6957.32,1.34165,0.88565,1.23429,0.7113,0.61144,0.65875,0.37684,0.91531,0.58596,0.8412,0.0010892,0.0010892,0.0010892
94,7032.6,1.33532,0.8716,1.23284,0.66332,0.65148,0.66157,0.37301,0.9178,0.58949,0.8343,0.0010793,0.0010793,0.0010793
95,7106.66,1.33239,0.8735,1.23676,0.71501,0.62142,0.66591,0.36942,0.91527,0.60445,0.83848,0.0010694,0.0010694,0.0010694
96,7182.69,1.3429,0.95687,1.24991,0.70568,0.63407,0.67732,0.37437,0.91593,0.59327,0.83795,0.0010595,0.0010595,0.0010595
97,7255.52,1.29943,0.8533,1.21547,0.70627,0.63207,0.6727,0.37189,0.92249,0.6197,0.84458,0.0010496,0.0010496,0.0010496
98,7330.11,1.30316,0.83637,1.20872,0.71837,0.60079,0.66553,0.37166,0.91965,0.58469,0.83726,0.0010397,0.0010397,0.0010397
99,7403.84,1.31659,0.88566,1.23489,0.70992,0.62202,0.66646,0.37509,0.92329,0.61239,0.83876,0.0010298,0.0010298,0.0010298
100,7476.88,1.28585,0.8473,1.20953,0.69272,0.64796,0.67927,0.3777,0.91219,0.60468,0.83769,0.0010199,0.0010199,0.0010199
101,7551.95,1.29747,0.85293,1.22222,0.69644,0.64416,0.68009,0.37828,0.9145,0.57646,0.84057,0.00101,0.00101,0.00101
102,7625.87,1.30374,0.83875,1.21797,0.71702,0.61743,0.67478,0.38037,0.90548,0.60492,0.83582,0.0010001,0.0010001,0.0010001
103,7702.57,1.31127,0.83431,1.20988,0.71241,0.61876,0.67306,0.37988,0.91024,0.57161,0.83445,0.0009902,0.0009902,0.0009902
104,7775.73,1.29896,0.84381,1.21712,0.70402,0.63302,0.6789,0.37937,0.91185,0.57397,0.83552,0.0009803,0.0009803,0.0009803
105,7850.11,1.31119,0.84511,1.22338,0.70332,0.64138,0.67488,0.37623,0.90688,0.57244,0.83471,0.0009704,0.0009704,0.0009704
106,7922.74,1.2933,0.83049,1.22748,0.69234,0.62741,0.66187,0.37297,0.90816,0.58192,0.83371,0.0009605,0.0009605,0.0009605
107,7995.76,1.26008,0.81889,1.18876,0.70172,0.61669,0.66805,0.37696,0.91013,0.57467,0.83603,0.0009506,0.0009506,0.0009506
108,8071.25,1.25873,0.83385,1.20001,0.66617,0.64405,0.67506,0.3804,0.89613,0.58046,0.82721,0.0009407,0.0009407,0.0009407
109,8145.24,1.28484,0.82046,1.18693,0.71434,0.62009,0.67185,0.38341,0.90104,0.57143,0.83168,0.0009308,0.0009308,0.0009308
110,8223.32,1.25881,0.82436,1.19469,0.71051,0.62707,0.67647,0.38877,0.89145,0.56929,0.82939,0.0009209,0.0009209,0.0009209
111,8297.59,1.2538,0.80869,1.18538,0.71852,0.62741,0.67479,0.38489,0.91214,0.56957,0.84132,0.000911,0.000911,0.000911
112,8372.64,1.23164,0.7987,1.19301,0.69738,0.64072,0.68023,0.38194,0.89344,0.56852,0.83203,0.0009011,0.0009011,0.0009011
113,8445.31,1.26293,0.81094,1.19821,0.7151,0.6334,0.6752,0.3824,0.89918,0.56565,0.83374,0.0008912,0.0008912,0.0008912
114,8519.77,1.26471,0.79916,1.19042,0.70152,0.63407,0.67599,0.38344,0.8993,0.58408,0.82888,0.0008813,0.0008813,0.0008813
115,8592.75,1.24688,0.80743,1.17798,0.68562,0.63939,0.66811,0.38295,0.89496,0.56703,0.83056,0.0008714,0.0008714,0.0008714
116,70.1548,1.23249,0.80204,1.18536,0.69839,0.63473,0.67922,0.38527,1.35322,0.89546,1.21709,0.0008615,0.0008615,0.0008615
117,140.929,1.209,0.79582,1.18078,0.71431,0.62714,0.67143,0.38425,1.32557,0.81737,1.21206,0.0008516,0.0008516,0.0008516
118,210.359,1.27225,0.81666,1.21329,0.71523,0.63273,0.68323,0.38777,1.32914,0.81648,1.20685,0.0008417,0.0008417,0.0008417
119,280.471,1.22432,0.80161,1.18838,0.69721,0.6465,0.68217,0.38935,1.30255,0.81179,1.19642,0.0008318,0.0008318,0.0008318
120,354.778,1.22134,0.79291,1.18056,0.70369,0.65469,0.68976,0.38782,1.32222,0.8108,1.20459,0.0008219,0.0008219,0.0008219
121,424.834,1.20069,0.77146,1.16328,0.70691,0.63739,0.67787,0.38698,1.31688,0.81573,1.20678,0.000812,0.000812,0.000812
