epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,5247.69,1.13618,0.70175,1.1952,0.7211,0.64902,0.68014,0.37896,1.31494,0.79949,1.25306,0.0007031,0.0007031,0.0007031
133,5286.9,1.10195,0.69756,1.15987,0.75505,0.62487,0.68343,0.38334,1.32248,0.81682,1.28747,0.0006932,0.0006932,0.0006932
134,5326.14,1.09069,0.69809,1.17218,0.7195,0.67322,0.69511,0.3884,1.29139,0.92579,1.2218,0.0006833,0.0006833,0.0006833
135,5366.59,1.10181,0.70104,1.20076,0.75271,0.64902,0.67951,0.3768,1.33346,0.8424,1.31229,0.0006734,0.0006734,0.0006734
136,5405.61,1.12567,0.71625,1.20696,0.74949,0.63086,0.68188,0.38074,1.30953,0.94912,1.25227,0.0006635,0.0006635,0.0006635
137,5445.73,1.11798,0.71165,1.19096,0.73971,0.64145,0.69277,0.38652,1.30988,0.82638,1.26263,0.0006536,0.0006536,0.0006536
138,5484.71,1.11183,0.69259,1.18351,0.75691,0.65006,0.69055,0.38542,1.32833,0.96024,1.28592,0.0006437,0.0006437,0.0006437
139,5524.31,1.11989,0.67805,1.17121,0.75393,0.64145,0.68942,0.38702,1.30947,0.81713,1.26411,0.0006338,0.0006338,0.0006338
140,5562.86,1.1672,0.69082,1.18879,0.71013,0.65599,0.68365,0.38544,1.32339,0.80245,1.28806,0.0006239,0.0006239,0.0006239
141,5602.05,1.12006,0.69725,1.18517,0.73103,0.65658,0.68793,0.37966,1.34073,0.80135,1.32182,0.000614,0.000614,0.000614
142,5642.97,1.10045,0.71333,1.1665,0.75207,0.63691,0.6901,0.38997,1.30074,0.83002,1.27917,0.0006041,0.0006041,0.0006041
143,5683.22,1.07483,0.677,1.15291,0.73487,0.64297,0.68098,0.38153,1.31291,0.80771,1.31385,0.0005942,0.0005942,0.0005942
144,5721.51,1.07077,0.66465,1.13659,0.70393,0.66184,0.66941,0.37629,1.29555,0.80386,1.30415,0.0005843,0.0005843,0.0005843
145,5760.89,1.08123,0.67508,1.1797,0.74708,0.64448,0.67804,0.3835,1.3019,0.81146,1.29947,0.0005744,0.0005744,0.0005744
146,5800.37,1.02136,0.65102,1.14825,0.75389,0.621,0.67231,0.38739,1.2873,0.77406,1.2773,0.0005645,0.0005645,0.0005645
147,5841.71,1.05614,0.65551,1.1297,0.72651,0.64303,0.67343,0.37496,1.30213,0.80392,1.27989,0.0005546,0.0005546,0.0005546
148,5880.92,1.04375,0.63575,1.17316,0.76776,0.62517,0.68925,0.38947,1.29965,0.80811,1.28312,0.0005447,0.0005447,0.0005447
149,5920.28,1.09518,0.65869,1.15442,0.74607,0.63563,0.67323,0.37412,1.32665,0.85375,1.31916,0.0005348,0.0005348,0.0005348
150,5960.89,1.09023,0.6734,1.14745,0.75464,0.66112,0.6953,0.3844,1.31797,0.83837,1.30618,0.0005249,0.0005249,0.0005249
151,6001.21,1.05125,0.63827,1.13171,0.71446,0.65866,0.67966,0.38137,1.29447,0.79945,1.27796,0.000515,0.000515,0.000515
