epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,3801.78,1.43096,0.95236,1.38061,0.68211,0.59033,0.64449,0.32283,1.52892,1.05035,1.42994,0.0010892,0.0010892,0.0010892
94,3841.51,1.3981,0.92491,1.373,0.6537,0.56723,0.61513,0.31797,1.55036,1.04838,1.46485,0.0010793,0.0010793,0.0010793
95,3882.85,1.47169,0.97784,1.38826,0.65806,0.59815,0.63755,0.32943,1.49733,1.02254,1.43659,0.0010694,0.0010694,0.0010694
96,3922.86,1.41138,0.96549,1.36947,0.67117,0.59196,0.63098,0.32637,1.53502,1.05979,1.45705,0.0010595,0.0010595,0.0010595
97,3962.25,1.40013,0.93673,1.34499,0.68482,0.57805,0.6303,0.31843,1.54208,1.02042,1.48684,0.0010496,0.0010496,0.0010496
98,4001.61,1.43734,0.93502,1.38596,0.64731,0.62123,0.63536,0.33815,1.46879,1.00763,1.43345,0.0010397,0.0010397,0.0010397
99,4044.23,1.41683,0.93626,1.37788,0.6385,0.61969,0.63743,0.32985,1.4899,1.04015,1.4163,0.0010298,0.0010298,0.0010298
100,4084.13,1.41716,0.92467,1.36175,0.6608,0.60896,0.63213,0.329,1.49831,1.00372,1.43082,0.0010199,0.0010199,0.0010199
101,4124.58,1.38786,0.91202,1.33925,0.69285,0.55641,0.62781,0.32068,1.5422,1.04326,1.46994,0.00101,0.00101,0.00101
102,4164.67,1.40305,0.91626,1.35735,0.65602,0.60742,0.63614,0.33698,1.50412,0.99579,1.4533,0.0010001,0.0010001,0.0010001
103,4206.81,1.38365,0.8965,1.34353,0.72694,0.56105,0.64475,0.33969,1.52602,0.99093,1.47219,0.0009902,0.0009902,0.0009902
104,4247.19,1.354,0.89468,1.32863,0.6727,0.59505,0.63889,0.33079,1.51239,0.9917,1.45988,0.0009803,0.0009803,0.0009803
105,4287.03,1.43218,0.93902,1.34737,0.65742,0.57496,0.6203,0.31789,1.53181,1.02563,1.44477,0.0009704,0.0009704,0.0009704
106,4326.7,1.32849,0.89728,1.32548,0.64137,0.62193,0.63885,0.33427,1.50164,0.99824,1.43686,0.0009605,0.0009605,0.0009605
107,4367.83,1.34148,0.89216,1.31029,0.64793,0.58887,0.63812,0.32738,1.50332,1.02354,1.44544,0.0009506,0.0009506,0.0009506
108,4409.02,1.40216,0.88854,1.35092,0.71444,0.57496,0.63808,0.32716,1.49509,1.02084,1.43053,0.0009407,0.0009407,0.0009407
109,4448.34,1.33188,0.89327,1.33396,0.70874,0.55487,0.63193,0.33002,1.50032,0.99111,1.43733,0.0009308,0.0009308,0.0009308
110,4488.1,1.32132,0.8941,1.30118,0.70127,0.57805,0.6359,0.32936,1.48923,1.01173,1.44162,0.0009209,0.0009209,0.0009209
111,4527.84,1.37475,0.91157,1.35273,0.68242,0.57651,0.62877,0.33275,1.50218,1.01502,1.44483,0.000911,0.000911,0.000911
112,4569.34,1.30662,0.85307,1.32675,0.64433,0.60896,0.63476,0.33534,1.51072,0.97474,1.46434,0.0009011,0.0009011,0.0009011
113,4609.69,1.36172,0.89992,1.29106,0.64187,0.6039,0.6304,0.32419,1.5012,1.01872,1.41176,0.0008912,0.0008912,0.0008912
114,4649.47,1.33628,0.84231,1.30477,0.68478,0.61206,0.65292,0.33777,1.49817,0.98573,1.44563,0.0008813,0.0008813,0.0008813
115,4688.78,1.27034,0.83694,1.27864,0.68665,0.61978,0.6454,0.33004,1.50318,0.99915,1.44823,0.0008714,0.0008714,0.0008714
116,4730.11,1.30866,0.86014,1.27871,0.66327,0.5966,0.64184,0.33686,1.52485,0.98402,1.47618,0.0008615,0.0008615,0.0008615
117,4770.17,1.30314,0.82615,1.29258,0.67604,0.60587,0.6364,0.32695,1.50893,1.01501,1.45193,0.0008516,0.0008516,0.0008516
118,4809.73,1.32743,0.84931,1.29725,0.69348,0.61206,0.6463,0.33191,1.46384,0.97805,1.41332,0.0008417,0.0008417,0.0008417
119,4848.93,1.27373,0.80805,1.27608,0.67211,0.61779,0.63637,0.33473,1.47322,0.99214,1.44418,0.0008318,0.0008318,0.0008318
120,4890.48,1.24945,0.82656,1.26295,0.69533,0.59966,0.62766,0.32869,1.52398,0.99677,1.45963,0.0008219,0.0008219,0.0008219
121,4930.27,1.32127,0.84751,1.2945,0.69966,0.59048,0.63852,0.33499,1.47304,0.97433,1.42433,0.000812,0.000812,0.000812
122,4970.32,1.27713,0.80323,1.26071,0.70356,0.58324,0.64052,0.33314,1.4949,0.96262,1.45826,0.0008021,0.0008021,0.0008021
123,5009.33,1.32151,0.84261,1.28175,0.67333,0.61484,0.6433,0.33473,1.48546,0.97689,1.46517,0.0007922,0.0007922,0.0007922
