epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,6417.82,1.25126,0.81191,1.24873,0.75243,0.66825,0.74161,0.42565,1.24445,0.75293,1.17187,0.0011288,0.0011288,0.0011288
90,6492.19,1.25244,0.80256,1.26177,0.74432,0.67928,0.72828,0.41855,1.24177,0.75713,1.20169,0.0011189,0.0011189,0.0011189
91,6563.84,1.24294,0.81215,1.25556,0.75118,0.67302,0.73289,0.4159,1.2506,0.74827,1.1876,0.001109,0.001109,0.001109
92,6635.72,1.23452,0.8081,1.24852,0.75825,0.68968,0.73317,0.41596,1.24539,0.74274,1.18465,0.0010991,0.0010991,0.0010991
93,6708.02,1.2588,0.80693,1.25555,0.73427,0.6886,0.72832,0.42025,1.23692,0.76881,1.1766,0.0010892,0.0010892,0.0010892
94,6779.37,1.23238,0.78763,1.24462,0.74059,0.68202,0.72567,0.41978,1.26406,0.75156,1.19156,0.0010793,0.0010793,0.0010793
95,6850.81,1.23167,0.80116,1.24705,0.72463,0.68254,0.72739,0.4148,1.25324,0.74555,1.20329,0.0010694,0.0010694,0.0010694
96,6922.77,1.22729,0.79984,1.27196,0.76533,0.67222,0.72862,0.41433,1.2629,0.84361,1.18874,0.0010595,0.0010595,0.0010595
97,6993.23,1.26208,0.80523,1.24366,0.7582,0.68254,0.73688,0.41868,1.24565,0.75286,1.18696,0.0010496,0.0010496,0.0010496
98,7063.97,1.25258,0.80804,1.25189,0.73022,0.6873,0.72096,0.41755,1.24172,0.75232,1.19029,0.0010397,0.0010397,0.0010397
99,7135.39,1.21994,0.79251,1.21726,0.78995,0.6447,0.73969,0.42214,1.25043,0.7312,1.20291,0.0010298,0.0010298,0.0010298
100,7207.45,1.23981,0.78235,1.24753,0.76993,0.67992,0.73223,0.42436,1.23073,0.75606,1.18589,0.0010199,0.0010199,0.0010199
101,7277.63,1.19116,0.77314,1.2537,0.75198,0.69286,0.73974,0.42342,1.21994,0.75224,1.19098,0.00101,0.00101,0.00101
102,7348.75,1.20391,0.76067,1.23001,0.76411,0.66327,0.73439,0.42763,1.24205,0.73515,1.18309,0.0010001,0.0010001,0.0010001
103,7421.65,1.20785,0.77914,1.23558,0.74931,0.69033,0.737,0.42803,1.23738,0.81291,1.17686,0.0009902,0.0009902,0.0009902
104,7492.49,1.2195,0.76621,1.23417,0.74931,0.68558,0.72911,0.41817,1.25049,0.73913,1.1839,0.0009803,0.0009803,0.0009803
105,7563.22,1.17596,0.76696,1.20745,0.75321,0.67698,0.73443,0.42256,1.23458,0.74956,1.18918,0.0009704,0.0009704,0.0009704
106,7635.24,1.19535,0.76265,1.22373,0.74749,0.68367,0.72982,0.42297,1.23533,0.73297,1.20081,0.0009605,0.0009605,0.0009605
107,7705.57,1.18996,0.75589,1.2258,0.73787,0.70159,0.74,0.42511,1.22768,0.74829,1.19527,0.0009506,0.0009506,0.0009506
108,7775.82,1.18646,0.74628,1.22145,0.75222,0.6746,0.72829,0.4225,1.23872,0.75066,1.18526,0.0009407,0.0009407,0.0009407
109,7845.43,1.17493,0.75528,1.21547,0.75152,0.68649,0.72991,0.42342,1.22447,0.72884,1.19221,0.0009308,0.0009308,0.0009308
110,7917.1,1.17013,0.74737,1.22128,0.74957,0.67937,0.72214,0.4215,1.22653,0.72787,1.21406,0.0009209,0.0009209,0.0009209
111,7988.42,1.15896,0.73285,1.19958,0.76571,0.65952,0.72806,0.42552,1.22474,0.7266,1.18871,0.000911,0.000911,0.000911
112,8059.01,1.13168,0.7318,1.18793,0.75593,0.68413,0.73229,0.42352,1.23177,0.73779,1.20577,0.0009011,0.0009011,0.0009011
113,8130.17,1.17426,0.7383,1.21565,0.74705,0.69683,0.73133,0.42345,1.23505,0.72764,1.20435,0.0008912,0.0008912,0.0008912
114,8200.36,1.15908,0.73116,1.18341,0.77056,0.67168,0.73416,0.42753,1.21549,0.71803,1.18416,0.0008813,0.0008813,0.0008813
115,8270.93,1.1539,0.74737,1.20802,0.77729,0.66429,0.73458,0.42997,1.2158,0.70645,1.18225,0.0008714,0.0008714,0.0008714
116,8343.3,1.15238,0.71066,1.17987,0.74152,0.68306,0.72689,0.42265,1.22524,0.73198,1.19706,0.0008615,0.0008615,0.0008615
117,8413.87,1.15931,0.7252,1.19678,0.72632,0.69048,0.72084,0.42612,1.22768,0.72525,1.19137,0.0008516,0.0008516,0.0008516
118,8485.06,1.13078,0.73308,1.18622,0.77103,0.66667,0.73207,0.42899,1.24322,0.72399,1.20702,0.0008417,0.0008417,0.0008417
119,8555.8,1.12053,0.70624,1.18596,0.77495,0.66956,0.73491,0.43352,1.23449,0.7273,1.20045,0.0008318,0.0008318,0.0008318
120,8630.23,1.15235,0.7172,1.18868,0.76722,0.67749,0.73609,0.42819,1.23924,0.74022,1.1871,0.0008219,0.0008219,0.0008219
121,8701.11,1.12819,0.71344,1.20073,0.74554,0.69063,0.73512,0.42782,1.23407,0.72609,1.19932,0.000812,0.000812,0.000812
122,8772.56,1.15382,0.71398,1.18527,0.74716,0.69365,0.72887,0.42692,1.22829,0.72776,1.19315,0.0008021,0.0008021,0.0008021
123,8844.44,1.12627,0.71172,1.17302,0.75867,0.68362,0.7344,0.42982,1.22705,0.72633,1.20007,0.0007922,0.0007922,0.0007922
124,8915.18,1.10426,0.70114,1.18123,0.77489,0.67619,0.73101,0.42745,1.22472,0.72439,1.20317,0.0007823,0.0007823,0.0007823
125,8986.32,1.12197,0.68847,1.18284,0.77102,0.66825,0.73216,0.43188,1.23268,0.72183,1.20372,0.0007724,0.0007724,0.0007724
126,9059.36,1.08869,0.69204,1.15937,0.74881,0.68254,0.73513,0.42945,1.24043,0.742,1.20517,0.0007625,0.0007625,0.0007625
127,9130.46,1.07839,0.68707,1.1549,0.7474,0.69841,0.74005,0.42902,1.2297,0.72394,1.2182,0.0007526,0.0007526,0.0007526
128,9201.81,1.09792,0.68688,1.16595,0.76682,0.66984,0.73953,0.43052,1.22682,0.7244,1.21713,0.0007427,0.0007427,0.0007427
129,9271.73,1.1082,0.68548,1.16736,0.76379,0.66349,0.73084,0.42467,1.23299,0.74382,1.20612,0.0007328,0.0007328,0.0007328
130,9343.22,1.07475,0.67899,1.16496,0.75185,0.68531,0.72558,0.42407,1.22546,0.71292,1.2021,0.0007229,0.0007229,0.0007229
131,9414.38,1.06694,0.67327,1.16176,0.78235,0.68175,0.73726,0.42679,1.23024,0.71169,1.21425,0.000713,0.000713,0.000713
132,9485.26,1.07679,0.67196,1.14687,0.74065,0.70397,0.73788,0.42513,1.23228,0.71351,1.21154,0.0007031,0.0007031,0.0007031
133,9556.62,1.09176,0.6819,1.14406,0.77951,0.66825,0.7384,0.42818,1.21562,0.72705,1.19809,0.0006932,0.0006932,0.0006932
134,9627.94,1.06788,0.67512,1.16012,0.77504,0.6746,0.73168,0.43088,1.23097,0.7159,1.2006,0.0006833,0.0006833,0.0006833
135,9699.09,1.08259,0.66329,1.14875,0.76279,0.66667,0.73017,0.42731,1.22842,0.70963,1.20706,0.0006734,0.0006734,0.0006734
136,9771.25,1.06891,0.66324,1.13993,0.77271,0.67222,0.72901,0.42774,1.21787,0.71981,1.2023,0.0006635,0.0006635,0.0006635
137,9842.35,1.05958,0.67013,1.14928,0.7658,0.66176,0.7288,0.42259,1.21549,0.71639,1.19923,0.0006536,0.0006536,0.0006536
138,9912.71,1.08469,0.67029,1.14988,0.78231,0.66111,0.73656,0.43016,1.20126,0.70801,1.19156,0.0006437,0.0006437,0.0006437
139,9982.71,1.07678,0.67018,1.1467,0.76967,0.66667,0.74238,0.43183,1.2247,0.7029,1.20578,0.0006338,0.0006338,0.0006338
